order_id,date,product,price,quantity,region,category
122384,2022-12-31,Keyboard,4848,4,Central,Accessories
122385,2022-07-18,Keyboard,4426,5,West,Accessories
122386,2023-08-24,Camera,24443,1,South,Electronics
122387,2024-01-30,Monitor,77741,2,Central,Electronics
122388,2024-04-14,Printer,70046,4,West,Office
122389,2022-03-20,Printer,1900,6,West,Office
122390,2023-04-22,Camera,17586,1,West,Electronics
122391,2023-03-10,Tablet,6755,1,East,Electronics
122392,2024-03-07,Printer,37656,7,Central,Office
122393,2024-04-21,Printer,42415,6,South,Office
122394,2022-02-01,Monitor,25949,5,Central,Electronics
122395,2022-03-28,Printer,33265,4,Central,Office
122396,2023-07-05,Laptop,73163,5,West,Electronics
122397,2023-01-28,Camera,61222,5,North,Electronics
122398,2023-09-05,Keyboard,35088,1,West,Accessories
122399,2022-09-01,Monitor,24790,5,North,Electronics
122400,2022-08-20,Monitor,54396,2,East,Electronics
122401,2024-06-28,Tablet,32199,7,East,Electronics
122402,2023-08-03,Printer,18263,7,North,Office
122403,2022-07-11,Keyboard,63423,7,West,Accessories
122404,2024-07-04,Camera,58122,2,West,Electronics
122405,2023-06-24,Laptop,4847,1,Central,Electronics
122406,2022-09-27,Camera,26107,7,Central,Electronics
122407,2024-07-28,Keyboard,29757,5,East,Accessories
122408,2024-01-08,Camera,22154,7,Central,Electronics
122409,2022-03-18,Mouse,23403,2,Central,Accessories
122410,2024-01-05,Keyboard,11347,3,Central,Accessories
122411,2024-09-19,Laptop,47745,3,East,Electronics
122412,2024-06-02,Laptop,1091,5,Central,Electronics
122413,2022-06-16,Laptop,24922,1,North,Electronics
122414,2022-10-11,Monitor,63715,7,South,Electronics
122415,2023-12-05,Camera,55815,2,South,Electronics
122416,2022-03-30,Monitor,47548,4,Central,Electronics
122417,2023-06-28,Mouse,40047,4,Central,Accessories
122418,2023-10-11,Keyboard,68312,2,Central,Accessories
122419,2022-06-05,Printer,27720,5,North,Office
122420,2022-09-07,Tablet,61917,7,East,Electronics
122421,2022-04-05,Mouse,40344,3,South,Accessories
122422,2022-01-17,Camera,47738,3,West,Electronics
122423,2022-04-27,Printer,600,2,Central,Office
122424,2024-09-09,Camera,9067,6,West,Electronics
122425,2022-11-29,Printer,74873,7,North,Office
122426,2024-04-02,Mouse,65927,3,East,Accessories
122427,2023-06-06,Keyboard,3882,2,West,Accessories
122428,2022-03-21,Tablet,61355,1,Central,Electronics
122429,2023-10-08,Printer,22844,3,Central,Office
122430,2023-03-08,Monitor,61372,6,North,Electronics
122431,2022-07-22,Monitor,55995,5,Central,Electronics
122432,2022-04-26,Mouse,54468,6,West,Accessories
122433,2024-08-20,Tablet,79947,3,East,Electronics
122434,2022-08-08,Tablet,51675,2,Central,Electronics
122435,2022-09-10,Camera,73328,4,Central,Electronics
122436,2022-06-18,Printer,29642,3,West,Office
122437,2024-04-26,Mouse,17929,6,East,Accessories
122438,2022-11-12,Tablet,18981,2,West,Electronics
122439,2023-12-18,Tablet,54473,3,North,Electronics
122440,2024-03-20,Monitor,20750,3,Central,Electronics
122441,2023-01-07,Mouse,27090,3,South,Accessories
122442,2024-01-30,Printer,65141,4,North,Office
122443,2024-05-26,Printer,28474,2,South,Office
122444,2024-09-03,Monitor,49406,7,West,Electronics
122445,2023-08-06,Camera,30946,6,South,Electronics
122446,2022-06-05,Laptop,3085,1,East,Electronics
122447,2023-09-06,Laptop,2596,6,Central,Electronics
122448,2022-01-13,Tablet,33586,7,East,Electronics
122449,2023-05-23,Keyboard,41480,5,East,Accessories
122450,2023-04-10,Monitor,70140,4,West,Electronics
122451,2024-02-22,Keyboard,51112,5,East,Accessories
122452,2024-03-14,Tablet,27622,5,South,Electronics
122453,2022-08-08,Camera,51563,7,North,Electronics
122454,2022-01-15,Monitor,3626,1,North,Electronics
122455,2024-01-20,Printer,29468,3,North,Office
122456,2022-04-27,Camera,44025,1,South,Electronics
122457,2022-11-27,Monitor,40180,5,Central,Electronics
122458,2022-02-25,Mouse,33106,4,South,Accessories
122459,2022-12-17,Keyboard,23928,5,North,Accessories
122460,2022-05-12,Monitor,38616,5,Central,Electronics
122461,2024-09-21,Keyboard,1770,1,West,Accessories
122462,2022-08-14,Camera,33549,2,South,Electronics
122463,2022-11-04,Tablet,27892,5,East,Electronics
122464,2023-04-20,Monitor,78580,2,East,Electronics
122465,2024-06-24,Laptop,2329,7,East,Electronics
122466,2022-08-10,Keyboard,37007,3,South,Accessories
122467,2022-06-22,Printer,6776,5,West,Office
122468,2022-12-06,Printer,52616,7,Central,Office
122469,2024-03-07,Monitor,22500,1,South,Electronics
122470,2023-05-21,Printer,41031,6,South,Office
122471,2024-03-31,Camera,16784,3,South,Electronics
122472,2022-06-06,Printer,60768,4,Central,Office
122473,2022-05-31,Keyboard,3419,5,West,Accessories
122474,2023-11-28,Camera,11696,1,South,Electronics
122475,2022-06-27,Monitor,51222,7,North,Electronics
122476,2023-06-17,Keyboard,27372,7,Central,Accessories
122477,2022-04-22,Monitor,31038,7,West,Electronics
122478,2023-11-14,Printer,71792,5,North,Office
122479,2022-05-18,Camera,7207,1,South,Electronics
122480,2022-08-21,Monitor,78632,1,North,Electronics
122481,2022-11-28,Tablet,20459,2,East,Electronics
122482,2023-06-26,Monitor,52480,5,West,Electronics
122483,2024-06-11,Mouse,19458,1,West,Accessories
122484,2022-11-03,Monitor,69418,1,East,Electronics
122485,2022-06-10,Mouse,69800,3,North,Accessories
122486,2023-02-06,Keyboard,43707,5,West,Accessories
122487,2023-08-13,Mouse,15650,6,South,Accessories
122488,2022-10-05,Camera,3924,6,East,Electronics
122489,2022-11-16,Keyboard,50750,3,West,Accessories
122490,2023-06-17,Monitor,14771,2,West,Electronics
122491,2024-06-15,Keyboard,77031,2,Central,Accessories
122492,2023-05-12,Printer,14082,1,North,Office
122493,2022-12-29,Tablet,79368,1,East,Electronics
122494,2023-01-07,Monitor,44567,1,West,Electronics
122495,2024-06-10,Camera,66233,5,East,Electronics
122496,2023-10-17,Mouse,68724,5,South,Accessories
122497,2022-02-05,Tablet,7598,6,Central,Electronics
122498,2022-10-30,Laptop,23013,4,North,Electronics
122499,2023-03-14,Tablet,9562,1,North,Electronics
122500,2023-12-27,Monitor,66545,6,South,Electronics
122501,2022-02-01,Camera,78261,3,West,Electronics
122502,2022-07-05,Camera,56749,6,Central,Electronics
122503,2022-06-23,Tablet,31846,4,North,Electronics
122504,2023-07-20,Tablet,65881,5,East,Electronics
122505,2023-11-04,Printer,37939,5,South,Office
122506,2022-09-07,Keyboard,5510,1,North,Accessories
122507,2024-02-02,Tablet,1484,3,West,Electronics
122508,2024-07-23,Mouse,34063,3,Central,Accessories
122509,2022-10-06,Camera,66883,6,North,Electronics
122510,2023-11-14,Mouse,19877,2,West,Accessories
122511,2023-11-26,Printer,8127,1,West,Office
122512,2022-01-02,Tablet,37725,5,South,Electronics
122513,2022-07-13,Tablet,37839,1,West,Electronics
122514,2022-06-15,Printer,13091,6,South,Office
122515,2024-01-29,Monitor,27308,1,East,Electronics
122516,2024-07-13,Laptop,10129,2,South,Electronics
122517,2024-01-26,Laptop,58245,2,North,Electronics
122518,2022-04-20,Keyboard,20038,4,South,Accessories
122519,2023-01-15,Mouse,63285,1,Central,Accessories
122520,2024-04-14,Monitor,25982,5,East,Electronics
122521,2024-09-25,Mouse,1595,6,South,Accessories
122522,2023-08-06,Monitor,44982,6,East,Electronics
122523,2023-11-07,Printer,35074,2,South,Office
122524,2022-10-12,Keyboard,48411,4,West,Accessories
122525,2024-06-05,Printer,51328,4,West,Office
122526,2023-02-25,Mouse,74435,6,North,Accessories
122527,2022-04-23,Camera,75593,4,West,Electronics
122528,2022-08-16,Keyboard,62996,7,Central,Accessories
122529,2023-04-16,Tablet,6001,5,West,Electronics
122530,2024-03-23,Camera,30160,6,Central,Electronics
122531,2023-06-12,Monitor,44385,7,South,Electronics
122532,2023-05-11,Monitor,45717,7,South,Electronics
122533,2022-01-31,Keyboard,10755,2,Central,Accessories
122534,2022-06-11,Printer,56833,3,North,Office
122535,2024-03-28,Keyboard,25321,7,West,Accessories
122536,2023-12-06,Printer,63009,7,Central,Office
122537,2023-12-23,Keyboard,52254,5,West,Accessories
122538,2023-01-13,Printer,22051,6,East,Office
122539,2023-03-22,Laptop,14515,1,North,Electronics
122540,2024-01-14,Keyboard,2997,3,South,Accessories
122541,2023-03-03,Printer,63152,7,Central,Office
122542,2023-11-27,Tablet,6350,7,East,Electronics
122543,2023-05-19,Mouse,67823,5,Central,Accessories
122544,2023-06-11,Camera,51464,2,Central,Electronics
122545,2024-08-01,Camera,60168,4,Central,Electronics
122546,2024-03-27,Camera,23255,7,Central,Electronics
122547,2023-12-22,Mouse,7813,5,South,Accessories
122548,2023-11-15,Keyboard,77024,1,South,Accessories
122549,2024-02-17,Keyboard,29465,1,South,Accessories
122550,2023-06-16,Monitor,19699,1,North,Electronics
122551,2023-08-05,Printer,47884,6,South,Office
122552,2023-06-04,Keyboard,46722,7,West,Accessories
122553,2024-07-29,Mouse,1476,3,South,Accessories
122554,2022-02-03,Mouse,17633,6,Central,Accessories
122555,2024-01-06,Camera,69591,4,Central,Electronics
122556,2023-11-22,Mouse,57232,7,West,Accessories
122557,2024-01-28,Printer,21683,5,East,Office
122558,2023-05-05,Laptop,19899,3,Central,Electronics
122559,2024-02-11,Keyboard,12318,5,Central,Accessories
122560,2023-09-12,Camera,41728,2,South,Electronics
122561,2024-01-24,Laptop,69064,7,South,Electronics
122562,2023-02-27,Printer,71275,7,Central,Office
122563,2023-04-13,Camera,77435,2,West,Electronics
122564,2022-01-24,Tablet,58566,5,Central,Electronics
122565,2022-08-04,Keyboard,15869,3,South,Accessories
122566,2022-02-24,Monitor,17198,1,South,Electronics
122567,2022-01-26,Keyboard,54648,3,South,Accessories
122568,2022-10-08,Keyboard,47047,6,West,Accessories
122569,2024-03-14,Keyboard,32135,3,Central,Accessories
122570,2022-11-23,Camera,65615,5,South,Electronics
122571,2024-08-27,Camera,29816,3,East,Electronics
122572,2022-07-05,Keyboard,32867,2,South,Accessories
122573,2023-05-10,Tablet,45750,5,North,Electronics
122574,2022-01-12,Keyboard,55185,6,East,Accessories
122575,2023-10-03,Printer,36938,5,South,Office
122576,2024-06-02,Keyboard,57700,5,North,Accessories
122577,2023-03-10,Tablet,18793,3,West,Electronics
122578,2024-07-09,Printer,12788,4,North,Office
122579,2022-07-27,Keyboard,70499,6,Central,Accessories
122580,2022-05-13,Keyboard,72810,6,Central,Accessories
122581,2022-12-05,Printer,33009,7,West,Office
122582,2022-07-15,Keyboard,11954,1,West,Accessories
122583,2022-09-19,Tablet,46355,7,West,Electronics
122584,2022-10-09,Camera,20154,6,North,Electronics
122585,2023-01-04,Mouse,62174,1,North,Accessories
122586,2022-04-13,Keyboard,26329,2,West,Accessories
122587,2023-09-24,Monitor,61141,5,North,Electronics
122588,2022-07-02,Printer,55238,1,Central,Office
122589,2023-02-27,Tablet,9481,3,South,Electronics
122590,2022-01-09,Keyboard,11759,6,East,Accessories
122591,2023-07-11,Keyboard,36821,7,West,Accessories
122592,2022-09-01,Printer,42272,3,Central,Office
122593,2024-02-21,Laptop,30880,3,North,Electronics
122594,2023-09-16,Tablet,35848,6,East,Electronics
122595,2023-07-21,Tablet,25049,2,West,Electronics
122596,2023-01-28,Mouse,33672,5,North,Accessories
122597,2023-06-11,Camera,8644,1,North,Electronics
122598,2022-02-06,Camera,19728,5,East,Electronics
122599,2022-06-27,Mouse,68372,5,North,Accessories
122600,2023-10-01,Keyboard,41114,3,East,Accessories
122601,2023-09-21,Printer,14513,1,Central,Office
122602,2024-05-01,Monitor,66125,2,West,Electronics
122603,2022-03-13,Keyboard,30496,5,North,Accessories
122604,2022-12-18,Mouse,30637,6,South,Accessories
122605,2023-09-15,Keyboard,75845,4,East,Accessories
122606,2022-05-29,Printer,30580,3,Central,Office
122607,2023-11-28,Tablet,53246,4,South,Electronics
122608,2022-04-15,Tablet,75753,7,West,Electronics
122609,2023-10-21,Tablet,79596,2,Central,Electronics
122610,2022-08-09,Tablet,28766,7,East,Electronics
122611,2024-04-05,Camera,33188,2,Central,Electronics
122612,2024-05-12,Monitor,44622,2,Central,Electronics
122613,2023-01-09,Laptop,1215,2,Central,Electronics
122614,2023-06-02,Camera,15663,7,West,Electronics
122615,2022-09-17,Monitor,19325,1,South,Electronics
122616,2022-10-26,Keyboard,38536,7,Central,Accessories
122617,2024-05-10,Mouse,52473,7,North,Accessories
122618,2022-02-11,Printer,49305,7,Central,Office
122619,2024-02-10,Keyboard,24944,4,Central,Accessories
122620,2024-06-15,Laptop,55803,3,West,Electronics
122621,2023-05-07,Printer,24280,7,West,Office
122622,2023-03-15,Printer,16533,4,West,Office
122623,2024-02-22,Printer,77988,1,West,Office
122624,2022-02-16,Keyboard,19785,5,Central,Accessories
122625,2022-03-26,Laptop,25258,2,Central,Electronics
122626,2023-11-17,Keyboard,30110,5,East,Accessories
122627,2022-02-27,Printer,40100,7,West,Office
122628,2024-09-17,Printer,43082,2,East,Office
122629,2023-12-12,Camera,65408,3,South,Electronics
122630,2022-07-28,Mouse,10434,2,West,Accessories
122631,2022-09-05,Monitor,48147,7,South,Electronics
122632,2022-07-30,Keyboard,9632,2,North,Accessories
122633,2022-02-08,Laptop,17920,6,Central,Electronics
122634,2022-09-09,Camera,36748,5,Central,Electronics
122635,2023-10-05,Printer,54472,6,East,Office
122636,2024-07-14,Keyboard,60855,5,Central,Accessories
122637,2024-03-13,Monitor,55810,5,South,Electronics
122638,2024-02-01,Keyboard,66760,1,Central,Accessories
122639,2024-08-10,Monitor,33455,2,West,Electronics
122640,2023-02-17,Keyboard,63848,5,North,Accessories
122641,2024-08-03,Mouse,54482,1,East,Accessories
122642,2023-03-22,Keyboard,36040,6,East,Accessories
122643,2022-02-21,Camera,53352,6,East,Electronics
122644,2023-01-09,Tablet,19823,3,West,Electronics
122645,2023-06-10,Mouse,67174,3,Central,Accessories
122646,2024-07-19,Monitor,7711,2,West,Electronics
122647,2022-06-05,Printer,58047,5,South,Office
122648,2024-08-11,Printer,47503,2,Central,Office
122649,2023-06-26,Keyboard,32648,2,West,Accessories
122650,2022-03-31,Laptop,25436,7,South,Electronics
122651,2024-06-21,Keyboard,61226,7,South,Accessories
122652,2023-11-10,Mouse,66641,2,West,Accessories
122653,2022-12-17,Mouse,15924,1,West,Accessories
122654,2022-03-10,Monitor,17249,2,North,Electronics
122655,2022-06-12,Keyboard,34166,6,West,Accessories
122656,2022-08-30,Monitor,29358,3,East,Electronics
122657,2023-05-10,Laptop,44231,5,Central,Electronics
122658,2023-01-18,Printer,28140,7,South,Office
122659,2022-02-21,Printer,22264,4,East,Office
122660,2023-10-16,Keyboard,48437,4,East,Accessories
122661,2022-03-04,Monitor,16973,4,South,Electronics
122662,2023-05-24,Monitor,50640,5,Central,Electronics
122663,2022-10-19,Laptop,56709,2,North,Electronics
122664,2022-04-01,Monitor,68476,6,North,Electronics
122665,2023-10-26,Tablet,13961,5,East,Electronics
122666,2023-02-28,Tablet,6063,5,East,Electronics
122667,2023-10-31,Mouse,11903,6,West,Accessories
122668,2024-03-31,Tablet,26565,1,North,Electronics
122669,2022-12-31,Tablet,48874,6,North,Electronics
122670,2022-05-30,Mouse,77397,5,Central,Accessories
122671,2024-04-19,Tablet,5929,7,West,Electronics
122672,2022-09-28,Tablet,59293,1,South,Electronics
122673,2024-05-30,Mouse,9782,7,South,Accessories
122674,2023-08-04,Keyboard,55851,7,Central,Accessories
122675,2022-04-26,Camera,77857,7,South,Electronics
122676,2023-12-05,Mouse,52267,7,North,Accessories
122677,2023-05-31,Mouse,8842,7,East,Accessories
122678,2023-08-10,Tablet,15153,7,West,Electronics
122679,2024-07-02,Printer,65152,3,South,Office
122680,2024-03-20,Camera,5934,1,South,Electronics
122681,2022-08-29,Tablet,67019,4,South,Electronics
122682,2022-01-30,Keyboard,67855,1,South,Accessories
122683,2022-05-23,Mouse,6960,7,East,Accessories
122684,2022-11-22,Laptop,14416,7,East,Electronics
122685,2023-11-26,Mouse,9878,3,Central,Accessories
122686,2024-08-06,Camera,69475,5,North,Electronics
122687,2022-01-16,Keyboard,27640,4,South,Accessories
122688,2022-04-21,Camera,56885,1,Central,Electronics
122689,2024-05-21,Monitor,16713,6,North,Electronics
122690,2023-12-14,Camera,38752,2,East,Electronics
122691,2022-04-17,Tablet,57189,6,South,Electronics
122692,2023-01-14,Printer,28828,5,East,Office
122693,2022-06-11,Printer,46409,4,South,Office
122694,2022-10-10,Tablet,64323,4,East,Electronics
122695,2022-09-26,Tablet,5453,1,Central,Electronics
122696,2023-04-29,Keyboard,70630,5,Central,Accessories
122697,2023-10-29,Mouse,9340,5,East,Accessories
122698,2022-03-14,Laptop,70982,7,East,Electronics
122699,2022-07-16,Mouse,75287,2,West,Accessories
122700,2022-08-31,Mouse,67023,2,South,Accessories
122701,2023-08-21,Laptop,37891,4,West,Electronics
122702,2024-03-09,Printer,10219,6,East,Office
122703,2022-09-16,Mouse,6649,4,Central,Accessories
122704,2024-03-08,Monitor,56468,3,South,Electronics
122705,2022-05-29,Monitor,45779,4,Central,Electronics
122706,2024-05-16,Keyboard,2401,7,East,Accessories
122707,2023-01-25,Keyboard,19287,2,West,Accessories
122708,2024-09-14,Camera,71191,7,South,Electronics
122709,2023-02-20,Laptop,25621,1,West,Electronics
122710,2023-03-02,Laptop,6517,3,South,Electronics
122711,2024-09-23,Keyboard,12702,4,Central,Accessories
122712,2023-12-03,Tablet,75965,2,North,Electronics
122713,2022-08-05,Mouse,67116,6,South,Accessories
122714,2024-07-16,Tablet,2521,3,East,Electronics
122715,2024-05-16,Printer,56826,1,South,Office
122716,2022-03-27,Monitor,11879,1,East,Electronics
122717,2022-08-04,Laptop,1270,6,North,Electronics
122718,2023-02-27,Keyboard,10433,2,North,Accessories
122719,2022-11-16,Monitor,29481,7,Central,Electronics
122720,2022-04-28,Tablet,12881,5,Central,Electronics
122721,2024-07-14,Laptop,7859,7,North,Electronics
122722,2024-08-16,Laptop,56597,6,South,Electronics
122723,2024-05-31,Camera,24330,7,South,Electronics
122724,2024-09-18,Mouse,46634,2,Central,Accessories
122725,2023-02-19,Laptop,45572,2,South,Electronics
122726,2023-08-22,Printer,77361,7,South,Office
122727,2022-02-09,Laptop,11488,7,South,Electronics
122728,2022-06-10,Printer,34864,2,South,Office
122729,2023-12-04,Tablet,74783,5,East,Electronics
122730,2023-06-21,Camera,78192,4,Central,Electronics
122731,2023-02-24,Mouse,12263,4,North,Accessories
122732,2023-10-26,Camera,37622,1,North,Electronics
122733,2022-04-05,Printer,43107,4,East,Office
122734,2023-03-18,Tablet,75094,2,Central,Electronics
122735,2024-07-23,Monitor,27533,7,East,Electronics
122736,2023-07-12,Camera,49794,6,Central,Electronics
122737,2024-08-30,Camera,60539,4,East,Electronics
122738,2023-10-12,Laptop,64957,5,South,Electronics
122739,2024-09-09,Camera,3259,6,East,Electronics
122740,2023-04-11,Keyboard,61193,4,East,Accessories
122741,2022-10-15,Keyboard,78117,2,West,Accessories
122742,2024-05-14,Printer,73855,4,Central,Office
122743,2023-11-07,Mouse,28809,6,South,Accessories
122744,2023-02-16,Printer,75949,1,East,Office
122745,2023-02-04,Camera,36421,4,South,Electronics
122746,2023-06-12,Camera,23396,1,Central,Electronics
122747,2022-01-18,Tablet,9149,7,North,Electronics
122748,2022-05-16,Camera,64006,3,West,Electronics
122749,2023-04-09,Tablet,59120,5,West,Electronics
122750,2024-01-29,Camera,73567,1,Central,Electronics
122751,2022-09-05,Camera,40470,6,West,Electronics
122752,2024-04-22,Printer,67644,3,North,Office
122753,2023-12-11,Printer,37162,3,South,Office
122754,2022-01-01,Monitor,50748,2,East,Electronics
122755,2023-12-03,Tablet,50278,3,Central,Electronics
122756,2023-01-16,Monitor,32577,5,Central,Electronics
122757,2023-05-24,Printer,54369,5,West,Office
122758,2023-04-05,Mouse,30363,5,East,Accessories
122759,2023-05-20,Laptop,29899,5,West,Electronics
122760,2024-03-16,Tablet,68180,2,West,Electronics
122761,2023-04-21,Keyboard,1399,4,South,Accessories
122762,2023-07-11,Monitor,66733,7,South,Electronics
122763,2024-08-11,Tablet,44390,6,West,Electronics
122764,2024-04-28,Laptop,40499,6,North,Electronics
122765,2024-06-15,Monitor,45077,1,Central,Electronics
122766,2022-02-01,Tablet,53092,2,North,Electronics
122767,2024-06-22,Monitor,36684,6,Central,Electronics
122768,2022-04-28,Monitor,77278,2,East,Electronics
122769,2024-03-18,Printer,7094,1,East,Office
122770,2022-07-03,Camera,47482,6,North,Electronics
122771,2022-07-10,Printer,6877,1,West,Office
122772,2024-01-17,Monitor,63638,4,West,Electronics
122773,2024-01-20,Monitor,17676,4,East,Electronics
122774,2023-12-29,Camera,27151,5,West,Electronics
122775,2022-03-15,Keyboard,57400,7,South,Accessories
122776,2023-09-15,Laptop,50574,6,East,Electronics
122777,2022-04-13,Camera,1981,4,Central,Electronics
122778,2024-05-20,Laptop,56639,4,Central,Electronics
122779,2023-08-09,Mouse,40773,1,West,Accessories
122780,2023-02-24,Camera,9433,7,Central,Electronics
122781,2023-04-18,Mouse,58218,7,Central,Accessories
122782,2024-02-03,Mouse,6268,3,North,Accessories
122783,2022-04-24,Printer,25699,5,North,Office
122784,2023-01-14,Printer,72478,5,Central,Office
122785,2022-11-09,Keyboard,75276,2,East,Accessories
122786,2022-11-26,Printer,1105,4,Central,Office
122787,2022-12-05,Mouse,51765,4,South,Accessories
122788,2022-08-26,Tablet,68612,1,East,Electronics
122789,2022-06-22,Monitor,6240,4,South,Electronics
122790,2022-03-20,Mouse,55162,2,South,Accessories
122791,2023-04-09,Keyboard,49929,1,West,Accessories
122792,2024-06-16,Monitor,18941,7,North,Electronics
122793,2023-08-28,Printer,69207,5,West,Office
122794,2024-08-21,Monitor,5806,4,South,Electronics
122795,2023-05-16,Tablet,7036,4,West,Electronics
122796,2023-07-16,Keyboard,79172,2,West,Accessories
122797,2022-10-12,Printer,48938,6,East,Office
122798,2022-08-11,Laptop,32312,7,West,Electronics
122799,2023-08-16,Mouse,29209,7,East,Accessories
122800,2022-09-23,Camera,71221,7,West,Electronics
122801,2023-10-29,Tablet,63438,2,West,Electronics
122802,2023-01-08,Tablet,53217,1,South,Electronics
122803,2022-08-21,Camera,21446,5,South,Electronics
122804,2024-06-29,Mouse,23091,6,Central,Accessories
122805,2024-04-07,Keyboard,32908,6,Central,Accessories
122806,2022-08-24,Keyboard,9895,2,East,Accessories
122807,2023-11-02,Tablet,15513,2,South,Electronics
122808,2024-07-05,Mouse,7488,5,Central,Accessories
122809,2024-04-07,Monitor,51664,3,West,Electronics
122810,2024-02-02,Laptop,59654,1,South,Electronics
122811,2022-11-10,Laptop,55894,6,West,Electronics
122812,2024-07-25,Keyboard,25379,3,West,Accessories
122813,2024-07-30,Keyboard,17980,5,East,Accessories
122814,2024-03-23,Monitor,12720,6,South,Electronics
122815,2023-01-15,Keyboard,12310,6,West,Accessories
122816,2024-03-04,Laptop,62886,4,East,Electronics
122817,2023-09-06,Mouse,34434,6,North,Accessories
122818,2023-07-17,Tablet,37577,1,North,Electronics
122819,2023-02-24,Laptop,24768,5,West,Electronics
122820,2022-02-21,Monitor,38801,5,West,Electronics
122821,2023-12-22,Mouse,41352,6,North,Accessories
122822,2024-03-29,Mouse,6348,1,Central,Accessories
122823,2023-10-05,Tablet,41804,3,East,Electronics
122824,2023-05-24,Laptop,3041,4,West,Electronics
122825,2024-02-21,Camera,59766,3,North,Electronics
122826,2024-08-02,Mouse,34416,2,North,Accessories
122827,2022-07-24,Mouse,46815,3,North,Accessories
122828,2024-01-01,Keyboard,42116,2,North,Accessories
122829,2022-09-14,Mouse,70748,1,North,Accessories
122830,2022-07-04,Monitor,17659,6,North,Electronics
122831,2022-05-25,Mouse,16380,2,West,Accessories
122832,2023-11-21,Keyboard,32770,5,East,Accessories
122833,2024-09-20,Printer,39475,6,North,Office
122834,2022-01-14,Printer,10699,6,North,Office
122835,2022-09-03,Monitor,46057,7,North,Electronics
122836,2022-07-06,Tablet,59503,6,North,Electronics
122837,2022-12-03,Tablet,40446,7,North,Electronics
122838,2022-09-16,Camera,9298,2,South,Electronics
122839,2024-05-15,Camera,28779,5,South,Electronics
122840,2022-02-09,Monitor,61216,5,North,Electronics
122841,2023-08-24,Mouse,42464,3,North,Accessories
122842,2023-09-29,Mouse,67648,6,Central,Accessories
122843,2024-08-19,Printer,43822,6,Central,Office
122844,2023-02-22,Printer,60031,4,East,Office
122845,2024-09-12,Laptop,26696,6,South,Electronics
122846,2022-12-17,Printer,70347,3,West,Office
122847,2022-01-09,Camera,58815,7,East,Electronics
122848,2022-12-16,Printer,65304,7,East,Office
122849,2022-03-25,Monitor,19172,7,North,Electronics
122850,2023-06-17,Laptop,26634,3,North,Electronics
122851,2024-09-15,Tablet,68404,7,West,Electronics
122852,2024-03-03,Laptop,24637,5,Central,Electronics
122853,2022-12-24,Mouse,13401,4,North,Accessories
122854,2023-01-13,Mouse,74147,5,South,Accessories
122855,2022-06-21,Laptop,783,6,West,Electronics
122856,2022-01-25,Laptop,14708,4,West,Electronics
122857,2023-01-28,Mouse,43494,2,North,Accessories
122858,2022-04-13,Camera,61499,7,West,Electronics
122859,2023-12-03,Monitor,46791,5,Central,Electronics
122860,2022-08-24,Monitor,42131,3,North,Electronics
122861,2023-02-14,Monitor,56826,5,Central,Electronics
122862,2024-04-04,Monitor,67518,1,Central,Electronics
122863,2023-07-03,Mouse,23210,1,South,Accessories
122864,2024-02-23,Camera,39809,1,North,Electronics
122865,2024-03-15,Keyboard,33281,3,South,Accessories
122866,2022-11-28,Printer,6743,3,South,Office
122867,2023-10-26,Printer,50407,7,West,Office
122868,2024-03-04,Printer,8860,1,East,Office
122869,2023-06-16,Printer,16206,6,North,Office
122870,2023-10-11,Mouse,70860,7,Central,Accessories
122871,2024-09-09,Keyboard,49891,3,West,Accessories
122872,2024-05-20,Mouse,35555,6,South,Accessories
122873,2022-01-29,Keyboard,15568,3,South,Accessories
122874,2023-06-27,Mouse,14377,3,North,Accessories
122875,2022-01-19,Camera,17326,1,West,Electronics
122876,2022-05-28,Laptop,42184,2,Central,Electronics
122877,2023-04-16,Keyboard,17791,6,South,Accessories
122878,2023-05-06,Printer,27493,6,West,Office
122879,2022-10-10,Keyboard,58987,7,Central,Accessories
122880,2024-05-11,Tablet,25150,2,West,Electronics
122881,2024-05-02,Monitor,2970,4,South,Electronics
122882,2024-03-22,Keyboard,66105,5,South,Accessories
122883,2023-11-06,Tablet,15670,2,Central,Electronics
122884,2022-04-23,Monitor,39682,4,West,Electronics
122885,2023-03-31,Tablet,45525,2,South,Electronics
122886,2023-10-24,Monitor,57975,1,West,Electronics
122887,2022-11-26,Laptop,12889,7,North,Electronics
122888,2022-09-12,Keyboard,66633,4,Central,Accessories
122889,2023-08-22,Tablet,38829,1,East,Electronics
122890,2023-02-03,Camera,9363,1,Central,Electronics
122891,2024-05-11,Laptop,54382,4,South,Electronics
122892,2023-09-02,Printer,39373,6,West,Office
122893,2024-06-27,Keyboard,20599,6,Central,Accessories
122894,2023-05-23,Mouse,3399,4,East,Accessories
122895,2023-10-06,Mouse,51960,2,North,Accessories
122896,2023-04-11,Mouse,32196,2,South,Accessories
122897,2024-04-03,Camera,19347,5,West,Electronics
122898,2023-02-11,Tablet,44992,7,North,Electronics
122899,2023-09-01,Tablet,36016,7,South,Electronics
122900,2022-04-08,Monitor,38772,2,Central,Electronics
122901,2022-10-17,Mouse,76818,6,Central,Accessories
122902,2024-05-17,Printer,14086,4,East,Office
122903,2024-01-09,Tablet,11722,2,North,Electronics
122904,2023-10-19,Camera,56725,4,Central,Electronics
122905,2022-06-05,Keyboard,26787,7,East,Accessories
